  411 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  412 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  413 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  414 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  415 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  416 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  417 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  418 1.448	 1.482	 1.940	 3.035	 3.632	 1.402	 1.103	 1.356	 1.614	 1.478	 1.701	 1.452	 95.273	
  419 1.471	 1.692	 1.617	 2.786	 3.880	 1.542	 0.988	 1.476	 1.395	 1.493	 1.839	 1.813	 73.867	
  420 1.471	 1.692	 1.617	 2.786	 3.880	 1.542	 0.988	 1.476	 1.395	 1.493	 1.839	 1.813	 73.867	
  421 1.471	 1.692	 1.617	 2.786	 3.880	 1.542	 0.988	 1.476	 1.395	 1.493	 1.839	 1.813	 73.867	
  422 1.471	 1.692	 1.617	 2.786	 3.880	 1.542	 0.988	 1.476	 1.395	 1.493	 1.839	 1.813	 73.867	
  423 1.471	 1.692	 1.617	 2.786	 3.880	 1.542	 0.988	 1.476	 1.395	 1.493	 1.839	 1.813	 73.867	
  424 1.578	 1.461	 1.838	 2.753	 3.967	 1.470	 1.011	 1.449	 1.248	 1.534	 1.522	 1.341	 69.682	
  425 1.578	 1.461	 1.838	 2.753	 3.967	 1.470	 1.011	 1.449	 1.248	 1.534	 1.522	 1.341	 69.682	
  426 1.578	 1.461	 1.838	 2.753	 3.967	 1.470	 1.011	 1.449	 1.248	 1.534	 1.522	 1.341	 69.682	
  427 1.479	 1.651	 1.691	 3.060	 3.779	 1.433	 1.247	 1.451	 1.649	 1.352	 1.803	 1.364	 97.437	
  428 1.479	 1.651	 1.691	 3.060	 3.779	 1.433	 1.247	 1.451	 1.649	 1.352	 1.803	 1.364	 97.437	
  429 1.479	 1.651	 1.691	 3.060	 3.779	 1.433	 1.247	 1.451	 1.649	 1.352	 1.803	 1.364	 97.437	
  430 1.479	 1.651	 1.691	 3.060	 3.779	 1.433	 1.247	 1.451	 1.649	 1.352	 1.803	 1.364	 97.437	
  431 1.479	 1.389	 1.928	 3.278	 3.820	 1.350	 1.158	 1.297	 1.590	 1.328	 1.645	 1.291	 104.843	
  432 1.479	 1.389	 1.928	 3.278	 3.820	 1.350	 1.158	 1.297	 1.590	 1.328	 1.645	 1.291	 104.843	
  433 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  434 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  435 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  436 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  437 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  438 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  439 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  440 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  441 1.760	 1.933	 1.820	 1.957	 3.856	 1.241	 1.207	 1.325	 1.578	 1.446	 1.543	 1.592	 60.475	
  442 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  443 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  444 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  445 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  446 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  447 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  448 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  449 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  450 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  451 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  452 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  453 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  454 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  455 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  456 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  457 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  458 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  459 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  460 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  461 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  462 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  463 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  464 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  465 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  466 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  467 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  468 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  469 1.591	 1.567	 1.704	 2.924	 3.862	 1.505	 1.071	 1.530	 1.586	 1.487	 1.716	 1.643	 87.759	
  470 1.647	 1.632	 1.555	 2.763	 3.920	 1.570	 1.109	 1.452	 1.433	 1.349	 1.750	 1.369	 85.097	
  471 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  472 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  473 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  474 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  475 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  476 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  477 1.406	 1.650	 1.624	 3.102	 3.894	 1.518	 1.054	 1.541	 1.538	 1.353	 1.824	 1.494	 93.788	
  478 1.394	 1.509	 1.802	 3.227	 3.780	 1.176	 1.053	 1.557	 1.383	 1.457	 1.953	 1.383	 90.446	
  479 1.394	 1.509	 1.802	 3.227	 3.780	 1.176	 1.053	 1.557	 1.383	 1.457	 1.953	 1.383	 90.446	
  480 1.394	 1.509	 1.802	 3.227	 3.780	 1.176	 1.053	 1.557	 1.383	 1.457	 1.953	 1.383	 90.446	
  481 1.394	 1.509	 1.802	 3.227	 3.780	 1.176	 1.053	 1.557	 1.383	 1.457	 1.953	 1.383	 90.446	
  482 1.488	 1.598	 1.861	 3.085	 3.797	 1.236	 1.131	 1.447	 1.409	 1.382	 1.822	 1.145	 82.050	
  483 1.488	 1.598	 1.861	 3.085	 3.797	 1.236	 1.131	 1.447	 1.409	 1.382	 1.822	 1.145	 82.050	
  484 1.488	 1.598	 1.861	 3.085	 3.797	 1.236	 1.131	 1.447	 1.409	 1.382	 1.822	 1.145	 82.050	
  485 1.488	 1.598	 1.861	 3.085	 3.797	 1.236	 1.131	 1.447	 1.409	 1.382	 1.822	 1.145	 82.050	
  486 1.488	 1.598	 1.861	 3.085	 3.797	 1.236	 1.131	 1.447	 1.409	 1.382	 1.822	 1.145	 82.050	
  487 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  488 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  489 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  490 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  491 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  492 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  493 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  494 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  495 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  496 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  497 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  498 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  499 1.376	 1.639	 1.899	 2.715	 3.862	 1.227	 1.070	 1.599	 1.209	 1.291	 1.896	 1.659	 65.876	
  500 1.466	 1.683	 1.893	 2.571	 3.997	 1.384	 1.078	 1.410	 1.474	 1.439	 1.822	 1.527	 71.309	
